Temperature7	Execution1
85.0000	26.32
85.5000	26.32
86.0000	26.33
86.5000	26.33
87.0000	26.34
87.5000	26.34
88.0000	26.35
88.5000	26.35
89.0000	26.36
89.5000	26.36
90.0000	26.36
90.5000	26.37
91.0000	26.37
91.5000	26.38
92.0000	26.38
92.5000	26.38
93.0000	26.38
93.5000	26.39
94.0000	26.39
94.5000	26.40
95.0000	26.40
95.5000	26.39
96.0000	26.40
96.5000	26.40
97.0000	26.41
97.5000	26.41
98.0000	26.41
98.5000	26.41
99.0000	26.42
99.5000	26.42
100.0000	26.43
100.5000	26.42
101.0000	26.43
101.5000	26.43
102.0000	26.43
102.5000	26.43
103.0000	26.43
103.5000	26.43
104.0000	26.44
104.5000	26.44
105.0000	26.43
105.5000	26.44
106.0000	26.45
106.5000	26.45
107.0000	26.46
107.5000	26.46
108.0000	26.46
108.5000	26.47
109.0000	26.47
109.5000	26.48
110.0000	26.49
110.5000	26.50
111.0000	26.50
111.5000	26.50
112.0000	26.51
112.5000	26.51
113.0000	26.52
113.5000	26.53
114.0000	26.54
114.5000	26.54
115.0000	26.55
115.5000	26.55
116.0000	26.56
116.5000	26.56
117.0000	26.57
117.5000	26.57
118.0000	26.58
118.5000	26.59
119.0000	26.59
119.5000	26.60
120.0000	26.60
120.5000	26.61
121.0000	26.61
121.5000	26.62
122.0000	26.62
122.5000	26.63
123.0000	26.63
123.5000	26.64
124.0000	26.65
124.5000	26.65
125.0000	26.65
125.5000	26.66
126.0000	26.66
126.5000	26.66
127.0000	26.67
127.5000	26.68
128.0000	26.67
128.5000	26.68
129.0000	26.68
129.5000	26.68
130.0000	26.67
130.5000	26.68
131.0000	26.68
131.5000	26.68
132.0000	26.69
132.5000	26.69
133.0000	26.68
133.5000	26.69
134.0000	26.69
134.5000	26.69
135.0000	26.68
135.5000	26.69
136.0000	26.69
136.5000	26.70
137.0000	26.70
137.5000	26.69
138.0000	26.70
138.5000	26.70
139.0000	26.70
139.5000	26.71
140.0000	26.71
140.5000	26.71
141.0000	26.71
141.5000	26.71
142.0000	26.71
142.5000	26.71
143.0000	26.70
143.5000	26.72
144.0000	26.72
144.5000	26.71
145.0000	26.72
145.5000	26.72
146.0000	26.72
146.5000	26.72
147.0000	26.72
147.5000	26.73
148.0000	26.72
148.5000	26.73
149.0000	26.73
149.5000	26.73
150.0000	26.74
150.5000	26.75
151.0000	26.75
151.5000	26.75
152.0000	26.76
152.5000	26.76
153.0000	26.76
153.5000	26.77
154.0000	26.78
154.5000	26.79
155.0000	26.79
155.5000	26.80
156.0000	26.80
156.5000	26.80
157.0000	26.80
157.5000	26.81
158.0000	26.82
158.5000	26.82
159.0000	26.83
159.5000	26.83
160.0000	26.84
160.5000	26.84
161.0000	26.85
161.5000	26.85
162.0000	26.86
162.5000	26.86
163.0000	26.87
163.5000	26.87
164.0000	26.88
164.5000	26.88
165.0000	26.88
165.5000	26.88
166.0000	26.88
166.5000	26.89
167.0000	26.89
167.5000	26.89
168.0000	26.89
168.5000	26.89
169.0000	26.89
169.5000	26.90
170.0000	26.90
170.5000	26.91
171.0000	26.90
171.5000	26.90
172.0000	26.90
172.5000	26.90
173.0000	26.90
173.5000	26.91
174.0000	26.91
174.5000	26.91
175.0000	26.91
175.5000	26.90
176.0000	26.91
176.5000	26.91
177.0000	26.91
177.5000	26.91
178.0000	26.91
178.5000	26.91
179.0000	26.91
179.5000	26.91
180.0000	26.91
180.5000	26.90
181.0000	26.91
181.5000	26.91
182.0000	26.91
182.5000	26.91
183.0000	26.91
183.5000	26.91
184.0000	26.91
184.5000	26.91
185.0000	26.91
185.5000	26.92
186.0000	26.92
186.5000	26.92
187.0000	26.92
187.5000	26.93
188.0000	26.93
188.5000	26.93
189.0000	26.93
189.5000	26.94
190.0000	26.94
190.5000	26.94
191.0000	26.95
191.5000	26.95
192.0000	26.95
192.5000	26.96
193.0000	26.96
193.5000	26.96
194.0000	26.97
194.5000	26.97
195.0000	26.97
195.5000	26.98
196.0000	26.98
196.5000	26.98
197.0000	26.98
197.5000	26.99
198.0000	26.99
198.5000	26.99
199.0000	26.99
199.5000	27.00
200.0000	27.00
200.5000	27.00
201.0000	27.01
201.5000	27.01
202.0000	27.01
202.5000	27.02
203.0000	27.01
203.5000	27.03
204.0000	27.02
204.5000	27.03
205.0000	27.03
205.5000	27.03
206.0000	27.04
206.5000	27.05
207.0000	27.04
207.5000	27.05
208.0000	27.05
208.5000	27.06
209.0000	27.05
209.5000	27.05
210.0000	27.06
210.5000	27.06
211.0000	27.06
211.5000	27.06
212.0000	27.06
212.5000	27.06
213.0000	27.06
213.5000	27.06
214.0000	27.06
214.5000	27.05
215.0000	27.05
215.5000	27.05
216.0000	27.06
216.5000	27.06
217.0000	27.05
217.5000	27.05
218.0000	27.06
218.5000	27.05
219.0000	27.05
219.5000	27.05
220.0000	27.05
220.5000	27.04
221.0000	27.05
221.5000	27.05
222.0000	27.05
222.5000	27.05
223.0000	27.06
223.5000	27.05
224.0000	27.05
224.5000	27.06
225.0000	27.06
225.5000	27.06
226.0000	27.07
226.5000	27.07
227.0000	27.08
227.5000	27.08
228.0000	27.07
228.5000	27.07
229.0000	27.08
229.5000	27.08
230.0000	27.08
230.5000	27.09
231.0000	27.09
231.5000	27.09
232.0000	27.10
232.5000	27.10
233.0000	27.10
233.5000	27.10
234.0000	27.11
234.5000	27.11
235.0000	27.11
235.5000	27.11
236.0000	27.11
236.5000	27.12
237.0000	27.12
237.5000	27.13
238.0000	27.12
238.5000	27.12
239.0000	27.13
239.5000	27.13
240.0000	27.14
240.5000	27.14
241.0000	27.14
241.5000	27.14
242.0000	27.15
242.5000	27.15
243.0000	27.15
243.5000	27.16
244.0000	27.16
244.5000	27.17
245.0000	27.17
245.5000	27.17
246.0000	27.18
246.5000	27.18
247.0000	27.18
247.5000	27.18
248.0000	27.19
248.5000	27.19
249.0000	27.19
249.5000	27.19
250.0000	27.20
250.5000	27.20
251.0000	27.20
251.5000	27.20
252.0000	27.20
252.5000	27.20
253.0000	27.20
253.5000	27.20
254.0000	27.20
254.5000	27.20
255.0000	27.20
255.5000	27.20
256.0000	27.20
256.5000	27.20
257.0000	27.20
257.5000	27.20
258.0000	27.19
258.5000	27.20
259.0000	27.19
259.5000	27.20
260.0000	27.20
260.5000	27.20
261.0000	27.19
261.5000	27.19
262.0000	27.19
262.5000	27.20
263.0000	27.20
263.5000	27.20
264.0000	27.20
264.5000	27.20
265.0000	27.20
265.5000	27.20
266.0000	27.20
266.5000	27.20
267.0000	27.21
267.5000	27.20
268.0000	27.20
268.5000	27.20
269.0000	27.21
269.5000	27.21
270.0000	27.21
270.5000	27.21
271.0000	27.22
271.5000	27.23
272.0000	27.23
272.5000	27.23
273.0000	27.23
273.5000	27.24
274.0000	27.24
274.5000	27.24
275.0000	27.25
275.5000	27.26
276.0000	27.26
276.5000	27.26
277.0000	27.27
277.5000	27.27
278.0000	27.27
278.5000	27.28
279.0000	27.28
279.5000	27.28
280.0000	27.29
280.5000	27.29
281.0000	27.30
281.5000	27.30
282.0000	27.30
282.5000	27.31
283.0000	27.31
283.5000	27.31
284.0000	27.31
284.5000	27.32
285.0000	27.32
285.5000	27.32
286.0000	27.32
286.5000	27.32
287.0000	27.32
287.5000	27.32
288.0000	27.32
288.5000	27.32
289.0000	27.32
289.5000	27.33
290.0000	27.33
290.5000	27.32
291.0000	27.33
291.5000	27.33
292.0000	27.33
292.5000	27.32
293.0000	27.33
293.5000	27.33
294.0000	27.33
294.5000	27.32
295.0000	27.33
295.5000	27.32
296.0000	27.32
296.5000	27.32
297.0000	27.32
297.5000	27.33
298.0000	27.32
298.5000	27.32
299.0000	27.32
299.5000	27.31
300.0000	27.32
300.5000	27.31
301.0000	27.31
301.5000	27.31
302.0000	27.30
302.5000	27.30
303.0000	27.30
303.5000	27.30
304.0000	27.30
304.5000	27.31
305.0000	27.31
305.5000	27.31
306.0000	27.31
306.5000	27.31
307.0000	27.31
307.5000	27.31
308.0000	27.32
308.5000	27.32
309.0000	27.32
309.5000	27.32
310.0000	27.33
310.5000	27.33
311.0000	27.34
311.5000	27.34
312.0000	27.34
312.5000	27.34
313.0000	27.35
313.5000	27.35
314.0000	27.36
314.5000	27.36
315.0000	27.37
315.5000	27.37
316.0000	27.37
316.5000	27.37
317.0000	27.37
317.5000	27.38
318.0000	27.38
318.5000	27.39
319.0000	27.39
319.5000	27.39
320.0000	27.39
320.5000	27.40
321.0000	27.39
321.5000	27.40
322.0000	27.40
322.5000	27.41
323.0000	27.41
323.5000	27.42
324.0000	27.42
324.5000	27.42
325.0000	27.42
325.5000	27.43
326.0000	27.42
326.5000	27.43
327.0000	27.43
327.5000	27.43
328.0000	27.43
328.5000	27.43
329.0000	27.43
329.5000	27.43
330.0000	27.43
330.5000	27.43
331.0000	27.43
331.5000	27.43
332.0000	27.43
332.5000	27.43
333.0000	27.43
333.5000	27.43
334.0000	27.43
334.5000	27.43
335.0000	27.43
335.5000	27.43
336.0000	27.43
336.5000	27.43
337.0000	27.43
337.5000	27.42
338.0000	27.43
338.5000	27.42
339.0000	27.43
339.5000	27.42
340.0000	27.41
340.5000	27.41
341.0000	27.41
341.5000	27.41
342.0000	27.41
342.5000	27.41
343.0000	27.41
343.5000	27.41
344.0000	27.41
344.5000	27.41
345.0000	27.41
345.5000	27.41
346.0000	27.42
346.5000	27.42
347.0000	27.42
347.5000	27.42
348.0000	27.42
348.5000	27.42
349.0000	27.43
349.5000	27.43
350.0000	27.43
350.5000	27.44
351.0000	27.44
351.5000	27.44
352.0000	27.44
352.5000	27.44
353.0000	27.45
353.5000	27.45
354.0000	27.45
354.5000	27.45
355.0000	27.46
355.5000	27.46
356.0000	27.47
356.5000	27.47
357.0000	27.48
357.5000	27.49
358.0000	27.49
358.5000	27.48
359.0000	27.50
359.5000	27.50
360.0000	27.50
360.5000	27.50
361.0000	27.51
361.5000	27.51
362.0000	27.51
362.5000	27.51
363.0000	27.52
363.5000	27.52
364.0000	27.52
364.5000	27.52
365.0000	27.53
365.5000	27.53
366.0000	27.53
366.5000	27.53
367.0000	27.53
367.5000	27.53
368.0000	27.54
368.5000	27.53
369.0000	27.53
369.5000	27.54
370.0000	27.53
370.5000	27.54
371.0000	27.53
371.5000	27.53
372.0000	27.53
372.5000	27.53
373.0000	27.53
